avg_reliability,min_reliability,on_time_rate,farm_count,quantity_buffer,avg_distance_km,max_distance_km,harvest_buffer_days,price_headroom,prior_buyer_share,fulfilled
0.9076,0.7873,0.9623,5,0.4183,224.4,300.4,5.31,0.1587,0.2223,0
0.8352,0.827,0.7731,2,0.2775,179.3,273.3,5.99,0.2055,0.107,0
0.8332,0.8124,0.807,5,0.1007,137.1,164.2,2.0,0.1658,0.247,0
0.9374,0.9131,0.8843,4,0.1288,29.8,154.7,1.08,-0.0853,0.1284,0
0.8296,0.804,0.8905,3,0.6595,144.7,207.7,1.25,0.196,0.6076,0
0.764,0.6467,0.7414,4,0.0514,67.7,158.3,2.06,0.0973,0.6264,0
0.9207,0.8007,1.0,4,0.0576,49.3,109.5,3.36,0.0505,0.0291,1
0.6939,0.6939,0.6372,1,0.0621,174.2,174.2,2.83,0.1082,0.0887,0
0.7624,0.5472,0.8037,4,0.4502,263.3,366.1,2.31,0.2581,0.326,0
0.9311,0.8963,0.8611,2,0.4226,152.4,308.1,3.41,0.0699,0.8361,1
0.8142,0.7143,0.8502,4,0.2463,244.6,407.8,1.98,0.1605,0.4028,0
0.7672,0.7237,0.7438,4,0.1064,95.9,109.6,7.64,0.145,0.5372,1
0.8658,0.7528,0.9122,5,0.1761,191.6,340.1,2.03,0.2172,0.3842,1
0.7928,0.5967,0.7648,3,1.0,242.2,286.1,4.45,0.0773,0.1692,0
0.8895,0.7719,0.9878,4,0.0599,305.6,479.1,1.52,0.2994,0.1114,0
0.6946,0.6417,0.64,5,0.0088,287.5,442.4,1.34,0.0498,0.5972,0
0.8846,0.8555,0.8253,2,0.044,87.5,203.5,6.42,0.0777,0.5923,1
0.8442,0.8158,0.911,3,0.3084,166.0,300.2,5.35,0.058,0.2533,1
0.7895,0.642,0.6913,5,0.3433,125.6,204.5,3.07,0.0788,0.6123,0
0.857,0.7191,0.7993,5,0.1398,170.9,174.6,1.96,0.1385,0.3936,1
0.8704,0.7555,0.9585,2,0.1387,268.5,353.6,5.56,0.1522,0.6273,1
0.8618,0.6887,0.8043,5,0.694,64.3,236.9,8.07,0.1284,0.5135,1
0.9183,0.8835,0.9518,4,0.086,319.3,447.5,1.29,0.0182,0.0128,0
0.8796,0.7891,0.884,4,0.5457,192.1,221.0,7.37,0.0368,0.4699,1
0.8453,0.8453,0.8717,1,0.0487,214.0,214.0,4.48,0.2117,0.6128,1
0.9933,0.9933,0.9224,1,0.0524,182.7,182.7,2.91,0.3251,0.3716,1
0.9163,0.8641,0.8495,5,0.0679,268.6,429.4,1.26,0.1777,0.485,0
0.7691,0.7512,0.6971,2,0.2779,181.7,344.5,6.39,0.3475,0.5023,0
0.8792,0.7838,0.8394,4,0.1071,252.3,338.4,0.7,-0.0997,0.0138,0
0.8385,0.723,0.793,5,0.0382,33.9,124.4,1.92,0.3207,0.2052,0
0.7793,0.7306,0.8436,3,0.2898,99.7,104.7,3.82,0.135,0.7188,1
0.8539,0.8093,1.0,4,0.1205,62.1,98.5,2.12,0.1312,0.1525,1
0.7915,0.6301,0.7706,2,0.2445,46.7,208.4,3.0,0.2735,0.4565,1
0.6841,0.6841,0.6772,1,0.0577,308.9,308.9,0.57,0.0957,0.1861,0
0.8499,0.6376,0.9346,3,0.1233,132.3,251.7,6.23,0.148,0.3575,0
0.8531,0.6951,0.8155,3,0.243,199.6,262.2,2.49,0.0976,0.4148,0
0.894,0.894,0.9731,1,0.1341,290.2,290.2,3.51,0.0488,0.1413,1
0.9088,0.8384,0.7686,3,0.2001,292.2,426.5,3.51,0.1377,0.6413,1
0.9365,0.9365,0.8334,1,0.0744,287.4,287.4,5.84,0.062,0.2216,1
0.8487,0.7841,0.778,3,0.4034,77.4,158.8,3.11,0.0879,0.606,1
0.7986,0.4938,0.779,5,0.1484,195.2,284.2,0.92,0.1581,0.311,0
0.9544,0.9366,0.9337,2,0.3489,229.1,237.2,4.92,-0.022,0.1828,1
0.869,0.5502,0.8476,5,0.2372,152.9,253.9,0.89,0.1572,0.4673,0
0.7999,0.7202,0.6991,2,0.1915,284.1,374.2,2.4,0.0347,0.4191,0
0.9378,0.9144,0.9584,2,0.1196,267.7,273.1,2.25,-0.0974,0.0378,0
0.931,0.8949,0.9287,4,0.0778,87.3,222.1,2.14,0.1256,0.3805,0
0.946,0.946,0.8892,1,0.0721,92.3,92.3,3.1,0.132,0.8534,1
0.8176,0.7926,0.7754,2,0.0867,304.3,370.1,6.43,0.0427,0.3787,1
0.688,0.688,0.6128,1,0.0011,148.7,148.7,2.88,-0.0858,0.1451,1
0.9065,0.8211,0.9911,5,0.0894,296.2,449.9,4.8,0.3331,0.6718,1
0.7154,0.4832,0.6741,5,0.1157,203.6,236.1,1.96,-0.0163,0.3895,0
0.8722,0.8073,0.8456,2,0.186,200.6,306.6,1.38,0.0663,0.1463,0
0.8425,0.7042,0.9209,5,0.4423,46.0,100.2,5.09,0.1771,0.8143,1
0.9031,0.8622,0.9486,3,0.1445,99.0,132.1,0.57,-0.0627,0.1652,1
0.9544,0.9544,1.0,1,0.1753,167.9,167.9,2.85,0.1117,0.3081,1
0.7961,0.6389,0.7524,5,0.2267,60.0,69.3,2.85,-0.0941,0.288,0
0.9171,0.811,0.8979,5,0.0629,300.5,332.3,3.96,0.278,0.6873,1
0.9183,0.8293,1.0,3,0.2354,315.7,451.8,4.05,0.1148,0.0063,1
0.7311,0.5337,0.7382,4,0.1294,197.1,330.8,1.94,0.1335,0.2133,1
0.7785,0.45,0.7276,5,0.1117,206.2,222.2,1.16,0.1196,0.1853,0
0.8999,0.7781,0.9401,4,0.55,96.7,148.2,1.87,0.1733,0.5409,1
0.8256,0.8009,0.8336,5,0.059,174.1,285.9,1.6,-0.0133,0.3876,0
0.7938,0.7251,0.7828,5,0.1126,261.7,264.8,3.65,0.2071,0.5559,1
0.9227,0.8843,0.9709,2,0.0456,51.4,160.2,2.75,0.2731,0.8122,1
0.8022,0.8022,0.6815,1,0.0365,157.1,157.1,3.24,0.1718,0.5516,1
0.6918,0.6918,0.6039,1,0.0157,57.6,57.6,4.2,0.0452,0.132,0
0.9049,0.7455,0.9017,5,0.2352,177.0,287.5,1.13,0.1142,0.1569,0
0.9806,0.9806,0.9307,1,0.2982,202.1,202.1,3.12,0.3756,0.0518,1
0.8027,0.7046,0.9318,4,0.1828,45.4,145.8,3.07,0.0718,0.5726,0
0.8,0.5999,0.843,5,0.1606,36.2,81.7,3.7,0.3511,0.1767,0
0.8444,0.8073,0.877,2,0.0203,89.2,90.6,1.03,0.0105,0.1209,1
0.9456,0.9456,0.9551,1,0.1132,306.2,306.2,0.49,0.0871,0.5279,0
0.5477,0.5023,0.5933,2,0.005,19.9,48.4,3.86,0.2095,0.5077,0
0.9257,0.8691,0.9639,5,0.0395,93.0,200.7,2.66,-0.0521,0.0353,1
0.7932,0.6327,0.817,5,0.5996,99.8,181.6,5.89,0.3082,0.4031,0
0.8435,0.6603,0.8541,5,0.1766,316.4,342.8,4.14,0.0239,0.0382,0
0.8708,0.8634,0.8652,2,0.0322,234.1,349.4,5.14,0.2467,0.4991,0
0.8353,0.7267,0.7644,4,0.2011,276.0,334.8,6.3,-0.0384,0.5893,1
0.8792,0.7832,0.9351,3,0.1104,72.2,106.5,2.08,0.0549,0.3889,1
0.8561,0.8363,0.7889,2,0.0661,262.5,337.6,3.29,0.0562,0.8787,0
0.8228,0.6884,0.7974,4,0.1569,289.0,422.1,3.09,0.1731,0.6493,0
0.7598,0.7014,0.7881,2,0.0758,273.2,346.0,1.29,0.0781,0.2561,1
0.8016,0.7628,0.7823,3,0.0694,38.0,41.8,1.4,0.2497,0.1821,0
0.8308,0.8308,0.7535,1,0.0537,240.9,240.9,1.14,0.1352,0.0943,0
0.9089,0.7889,0.918,5,0.0692,236.6,415.8,7.72,0.0796,0.0513,1
0.7953,0.6632,0.8339,5,0.2036,289.6,424.6,2.67,0.2113,0.6187,0
0.8557,0.6235,0.8208,4,0.0567,166.9,337.6,2.67,0.2082,0.256,0
0.9326,0.9326,0.9835,1,0.1495,151.9,151.9,1.5,0.1388,0.7243,1
0.6771,0.4626,0.6644,2,0.1478,135.9,231.6,3.62,0.2887,0.3461,0
0.8586,0.7061,0.8163,3,0.1868,135.5,267.0,5.1,0.082,0.1148,0
0.8876,0.8174,0.7962,4,0.7604,130.1,290.1,3.79,-0.0126,0.2286,0
0.8782,0.779,0.8303,3,0.8374,36.7,97.5,3.79,0.1516,0.9645,1
0.7975,0.7975,0.6669,1,0.011,37.9,37.9,8.54,-0.0945,0.1751,1
0.7887,0.7887,0.7509,1,0.1182,34.7,34.7,2.99,-0.0103,0.3901,1
0.7849,0.7642,0.7995,2,0.1282,227.3,319.0,0.72,0.1945,0.383,0
0.7303,0.4966,0.7583,4,0.0352,164.1,298.7,12.09,0.3895,0.3944,0
0.9392,0.9148,0.9611,3,0.0234,314.5,428.8,1.83,0.0445,0.0121,0
0.7991,0.7991,0.7536,1,0.0271,54.8,54.8,4.64,-0.1329,0.3863,0
0.8205,0.8205,0.7374,1,0.0919,128.3,128.3,1.04,0.1138,0.4792,1
0.7988,0.7274,0.7063,4,0.42,75.0,140.3,2.21,0.0054,0.306,0
0.8274,0.7325,0.7688,5,0.1084,39.0,46.8,2.62,0.1297,0.2757,0
0.5228,0.5228,0.5196,1,0.0743,172.7,172.7,3.61,-0.0137,0.3965,0
0.8057,0.7103,0.8371,4,0.2715,177.9,202.8,0.98,0.2206,0.0959,0
0.9201,0.7908,0.9968,5,0.1286,227.2,371.6,5.13,-0.1723,0.7435,0
0.8469,0.8469,0.7941,1,0.5744,188.4,188.4,4.27,-0.0759,0.0414,1
0.8598,0.8409,0.8366,2,0.1504,304.0,324.9,1.78,0.1595,0.3513,0
0.8778,0.7881,0.8261,2,0.0202,143.4,218.5,5.54,0.226,0.4631,0
0.8289,0.691,0.7976,5,0.3392,53.0,174.9,2.87,-0.1231,0.3616,0
0.7894,0.672,0.9376,4,0.2068,232.3,383.3,1.0,0.3357,0.3294,0
0.8775,0.7154,1.0,5,0.0784,185.1,303.5,6.34,0.0678,0.5189,0
0.846,0.738,0.7932,4,0.0425,103.5,104.2,2.77,0.3567,0.6928,0
0.7661,0.6872,0.7458,2,0.081,130.4,130.9,0.75,0.2193,0.561,0
0.8523,0.7273,0.8117,4,0.0164,22.9,114.3,1.61,-0.0183,0.2765,0
0.8811,0.8026,0.8765,5,0.6644,141.3,314.6,2.46,0.001,0.3485,0
0.822,0.7892,0.8175,2,0.1381,292.0,341.7,4.21,0.1075,0.453,0
0.8656,0.8318,0.8944,5,0.1704,243.9,265.5,3.02,0.2062,0.2417,1
0.7506,0.7506,0.8696,1,0.4294,144.0,144.0,3.74,0.0821,0.4901,1
0.8479,0.7547,0.8218,3,0.6253,210.0,385.8,1.39,0.0654,0.1828,1
0.8921,0.8195,0.8545,3,0.1456,158.8,182.9,4.98,0.0599,0.2337,1
0.7206,0.6786,0.6909,2,0.2373,36.5,39.7,1.5,-0.0072,0.4523,0
0.8026,0.7594,0.8021,3,0.0189,295.9,305.5,3.85,0.2268,0.0378,0
0.8855,0.8231,0.9079,5,0.1108,46.5,214.0,2.73,0.142,0.3316,1
0.8277,0.8277,0.8119,1,0.0017,220.4,220.4,1.44,0.0469,0.7744,1
0.9095,0.9095,0.8523,1,0.8159,113.7,113.7,4.45,0.0489,0.3385,1
0.9631,0.9537,0.9973,2,0.0739,110.1,252.7,3.91,0.0996,0.7457,1
0.8349,0.685,0.7869,4,0.1112,257.0,357.0,0.25,0.3264,0.6466,0
0.9015,0.8104,0.8701,5,0.0667,34.2,192.9,3.97,0.2477,0.1934,1
0.802,0.6705,0.7618,4,0.2356,32.3,140.7,2.98,0.1611,0.0176,1
0.8523,0.8523,0.8133,1,0.3306,35.8,35.8,4.86,-0.0311,0.1726,0
0.879,0.6835,0.8667,4,0.2413,152.2,176.7,2.46,0.0939,0.4307,0
0.7862,0.7004,0.8182,4,0.2709,93.0,198.5,1.61,0.0266,0.1303,0
0.8708,0.7472,0.8212,2,0.1728,182.1,203.7,4.13,0.0692,0.6597,0
0.7621,0.7621,0.7503,1,0.1317,264.4,264.4,9.52,-0.0174,0.7242,1
0.8537,0.8537,0.8142,1,0.1677,102.5,102.5,11.65,-0.018,0.731,1
0.8311,0.6856,0.8473,3,0.005,145.2,265.8,14.0,0.0565,0.0285,0
0.8457,0.7314,0.9305,5,0.1779,183.5,223.3,2.44,0.1445,0.0976,1
0.8534,0.8061,0.7632,4,0.2538,319.5,413.7,8.03,0.1164,0.1249,1
0.8141,0.7017,0.7659,4,0.8759,140.3,163.9,2.69,0.0327,0.2608,1
0.8955,0.8303,0.8584,2,0.3042,21.4,45.7,1.43,0.1539,0.1552,1
0.8164,0.7192,0.748,5,0.1666,103.5,136.8,7.43,-0.0084,0.1215,0
0.8193,0.6906,0.6988,2,0.3731,219.7,272.9,3.55,0.2074,0.5552,1
0.9554,0.9554,0.9492,1,0.2097,152.9,152.9,6.19,0.0412,0.2104,1
0.7593,0.6405,0.7379,2,0.5023,113.8,204.9,2.37,0.0321,0.0522,1
0.8274,0.672,0.7619,3,0.0577,140.9,248.6,3.27,0.1311,0.1333,0
0.8846,0.8846,0.823,1,0.6204,120.3,120.3,3.8,0.366,0.5376,1
0.7854,0.7153,0.7895,3,0.1323,23.2,172.4,7.62,0.1459,0.673,1
0.864,0.8338,0.7297,4,0.0535,55.8,216.8,0.85,0.2664,0.5104,0
0.9083,0.8436,0.8526,4,0.2099,310.5,320.3,3.51,0.2403,0.1723,1
0.8052,0.6532,0.9003,5,0.348,47.9,142.1,5.37,0.1088,0.1574,1
0.7672,0.6752,0.7768,3,0.0546,193.0,325.7,2.89,0.0863,0.2748,0
0.8401,0.7105,0.8375,3,0.122,246.2,418.1,7.51,0.1693,0.134,1
0.8893,0.7688,0.986,5,0.1119,30.7,160.7,3.46,0.0169,0.5983,0
0.8678,0.7846,0.8624,5,0.3258,60.6,74.0,2.78,0.2299,0.1501,0
0.8558,0.6932,0.9129,4,0.1852,141.5,196.2,4.97,0.0041,0.2576,1
0.8883,0.8532,0.9012,2,0.0895,20.7,79.7,1.81,0.2885,0.5303,0
0.8181,0.7968,0.7441,2,0.0993,30.8,122.5,2.95,0.1647,0.0113,1
0.8854,0.8406,0.8518,3,0.0941,254.4,263.9,9.41,0.1533,0.4182,1
0.9207,0.8553,0.8627,4,0.6568,117.5,140.3,9.48,0.3654,0.2499,0
0.942,0.942,0.8942,1,0.3971,201.8,201.8,7.48,0.0748,0.2915,1
0.8463,0.647,0.796,4,0.1889,63.6,123.3,1.22,0.0083,0.2603,0
0.8677,0.7996,0.9334,4,0.0919,133.8,236.5,8.86,-0.0662,0.4574,0
0.7963,0.7035,0.8253,4,0.0905,285.3,456.8,2.63,0.1394,0.2744,0
0.746,0.5924,0.7515,3,0.0557,28.0,126.6,5.54,0.2049,0.6299,0
0.5581,0.5581,0.5858,1,0.0136,228.4,228.4,4.01,0.1414,0.3728,0
0.9625,0.9599,0.8811,2,0.1328,157.6,206.0,1.48,0.2671,0.3474,0
0.8287,0.7189,0.8423,5,0.0843,148.4,197.9,2.06,0.0875,0.1691,0
0.8136,0.8136,0.803,1,0.116,215.2,215.2,4.14,0.1726,0.7534,1
0.8177,0.7288,0.8823,4,0.0041,227.8,319.6,2.95,0.1343,0.5767,0
0.7651,0.6262,0.8051,4,0.4283,68.6,170.0,1.85,0.1192,0.8019,0
0.873,0.8167,0.9201,3,0.0721,305.4,347.3,2.74,0.1369,0.0217,1
0.95,0.9055,0.9773,3,0.1043,261.9,317.6,2.46,0.0148,0.86,1
0.7655,0.7655,0.834,1,0.0834,135.1,135.1,1.72,0.2727,0.0445,0
0.8676,0.6825,0.8354,3,0.3805,268.9,417.6,6.31,0.1645,0.1245,0
0.7147,0.7147,0.6466,1,0.2425,254.3,254.3,5.35,0.0709,0.2427,0
0.8924,0.8775,0.8361,2,0.0892,303.0,378.2,4.6,-0.0229,0.3946,1
0.7168,0.45,0.6867,3,0.1302,319.3,345.9,0.14,0.1345,0.6834,0
0.7997,0.6252,0.8154,3,0.6958,167.4,190.7,0.93,0.1298,0.3942,1
0.7647,0.5748,0.7677,2,0.6835,91.7,230.1,3.97,0.0801,0.2739,1
0.8202,0.7437,0.8219,4,0.0012,40.0,135.3,2.18,0.177,0.3431,1
0.7402,0.5414,0.8021,5,0.0347,247.6,355.5,1.64,0.19,0.329,0
0.8215,0.5641,0.731,3,0.1539,80.7,82.3,2.25,-0.0388,0.3242,0
0.7999,0.5763,0.8036,4,0.0517,52.0,184.4,4.21,0.1686,0.39,0
0.716,0.7099,0.7667,2,0.1626,288.3,320.7,1.01,0.076,0.1183,0
0.8212,0.6969,0.793,4,0.1188,316.1,334.1,2.16,0.0592,0.2044,1
0.8274,0.6397,0.9007,3,0.1071,34.2,55.4,4.1,-0.0022,0.2474,1
0.7365,0.4935,0.7738,5,0.121,21.7,70.8,1.1,0.0554,0.6615,0
0.9486,0.9486,1.0,1,0.0643,197.0,197.0,1.7,0.3595,0.82,1
0.8252,0.8252,0.9024,1,0.0878,123.3,123.3,1.08,0.0159,0.6167,0
0.8862,0.861,0.9705,2,0.5269,118.5,167.7,4.35,0.3777,0.6134,1
0.9167,0.8739,0.8771,4,0.3413,171.5,211.1,3.63,0.2884,0.0991,1
0.7231,0.6203,0.7691,3,0.1681,133.4,246.6,5.24,0.124,0.2419,1
0.794,0.5457,0.7294,4,0.1709,211.7,367.5,2.44,0.2177,0.3201,0
0.7339,0.7184,0.6992,2,0.0113,143.0,186.4,1.65,-0.0816,0.2534,0
0.9245,0.9245,0.7758,1,0.1216,279.5,279.5,5.99,0.2192,0.2863,0
0.8673,0.8028,0.9319,2,0.3302,143.2,275.7,3.11,0.0557,0.3955,0
0.8484,0.7616,0.8641,3,0.0604,181.2,306.5,3.23,0.209,0.4091,0
0.7495,0.7185,0.754,2,0.0434,265.7,414.2,8.28,-0.0799,0.1685,0
0.9628,0.9628,1.0,1,0.0983,126.6,126.6,1.8,0.1878,0.6406,1
0.8581,0.7533,0.8715,5,0.3902,124.1,169.4,1.58,-0.1086,0.096,0
0.7679,0.579,0.732,3,0.3713,236.7,358.7,1.97,0.1064,0.265,0
0.9484,0.9416,0.9087,2,0.1337,119.5,291.1,4.1,0.1254,0.1013,0
0.7919,0.6688,0.8012,3,0.5388,312.9,372.0,4.86,0.0566,0.7414,1
0.8043,0.6431,0.7105,3,0.0247,302.9,310.1,2.1,0.0123,0.4434,0
0.8278,0.6665,0.8882,3,0.0284,250.1,281.1,1.54,-0.0425,0.0296,0
0.83,0.5114,0.8202,5,0.0396,289.6,330.4,2.82,0.2479,0.0964,0
0.8494,0.8003,0.8144,5,0.1328,177.6,286.2,2.35,0.0906,0.1764,0
0.8634,0.8634,0.9204,1,0.4033,96.6,96.6,1.11,0.0371,0.2454,0
0.8522,0.5824,0.7648,4,0.2077,137.0,219.0,1.31,-0.0077,0.2371,0
0.794,0.6124,0.6679,3,0.1395,190.5,353.3,1.1,0.2981,0.0871,0
0.8922,0.8482,0.8834,3,0.0379,205.5,358.6,3.44,0.189,0.4645,1
0.7286,0.5068,0.6729,3,0.151,175.1,224.0,1.28,0.0294,0.6268,0
0.8283,0.778,0.7438,5,0.3111,289.3,396.1,0.47,0.307,0.5459,0
0.8472,0.8472,0.8853,1,0.5459,86.2,86.2,3.35,0.2213,0.8373,1
0.8118,0.7329,0.7504,3,0.3787,89.3,204.9,7.36,0.3353,0.5373,0
0.8997,0.8657,0.916,3,0.0334,144.2,249.6,3.72,0.2179,0.841,0
0.98,0.9693,1.0,2,0.2542,212.2,390.6,2.45,0.0376,0.522,0
0.8253,0.8009,0.8418,3,0.2283,230.4,284.0,1.64,0.2163,0.2068,0
0.8301,0.8301,0.7527,1,0.7046,82.6,82.6,1.59,0.1282,0.1458,1
0.7346,0.5467,0.8209,5,0.0226,125.4,241.4,0.49,0.1138,0.1973,0
0.7806,0.6913,0.7848,4,0.0844,216.9,391.9,6.03,0.1167,0.2825,0
0.9209,0.8469,1.0,2,0.1647,287.3,441.0,2.85,0.0253,0.4383,1
0.9023,0.8921,0.9288,4,0.3571,224.9,348.0,1.83,0.0675,0.1836,0
0.9285,0.8905,0.9643,3,0.1524,198.0,346.4,3.6,0.0079,0.4156,1
0.7224,0.6623,0.897,3,0.2398,198.7,297.3,1.62,0.0081,0.27,0
0.9083,0.8334,0.8712,4,0.0034,233.2,335.0,1.47,0.1677,0.5476,0
0.8563,0.7596,0.8782,5,0.0657,305.4,414.5,3.16,0.0747,0.0689,0
0.7792,0.6958,0.8065,2,0.3991,251.1,395.7,1.02,-0.0481,0.5159,0
0.7931,0.7198,0.7087,3,0.1119,102.7,187.2,3.14,0.1916,0.843,1
0.877,0.7782,0.8446,2,0.0501,65.3,168.2,1.72,0.0622,0.8194,1
0.8213,0.8213,0.7253,1,0.2886,242.6,242.6,3.69,0.1031,0.51,1
0.9507,0.9085,0.9118,2,0.0157,45.8,123.4,2.11,0.2869,0.9073,1
0.8564,0.806,0.8405,3,0.125,313.8,354.1,4.94,-0.019,0.1545,0
0.8363,0.6727,0.8833,4,0.0404,88.9,163.7,3.31,0.1817,0.011,0
0.9059,0.7461,0.9507,5,0.1288,296.3,391.7,2.67,0.0259,0.4859,1
0.8106,0.6659,0.8318,4,0.1005,257.6,285.4,3.42,0.0875,0.1593,0
0.8315,0.5607,0.8263,4,0.2392,292.4,342.4,8.34,0.1875,0.3444,0
0.7898,0.6181,0.8064,5,0.0839,306.2,332.7,1.18,0.1159,0.3093,0
0.8782,0.837,0.9774,3,0.0157,218.1,265.6,6.03,0.114,0.3707,0
0.8214,0.7127,0.7966,2,0.0449,81.4,98.1,1.84,0.1425,0.047,1
0.8738,0.7734,0.9627,2,0.0652,48.8,148.9,3.57,0.2298,0.2382,1
0.8632,0.6934,0.7873,5,0.3918,242.1,409.6,0.87,0.0959,0.2897,0
0.8276,0.765,0.8539,4,0.2242,222.3,309.3,2.79,0.1658,0.7261,1
0.9103,0.9058,0.8934,2,0.1421,135.6,147.9,4.22,0.0977,0.4074,1
0.8784,0.7669,0.7848,5,0.3212,190.1,241.1,4.44,0.0243,0.05,0
0.839,0.7146,0.7422,4,0.0247,80.4,143.9,1.34,0.1264,0.3311,0
0.8371,0.6579,0.8449,4,0.022,177.6,263.9,5.37,0.1914,0.0375,0
0.8606,0.8181,0.7905,2,0.3953,258.3,304.8,3.94,0.1497,0.4369,1
0.8456,0.7222,0.9322,3,0.2785,138.5,175.8,3.91,0.0963,0.2246,1
0.8065,0.6024,0.9014,4,0.2417,173.2,179.0,2.12,0.1304,0.1677,0
0.7044,0.5827,0.6641,2,0.1555,116.4,151.1,2.82,0.0379,0.1759,1
0.7524,0.45,0.6545,5,0.3472,137.7,178.5,4.57,0.121,0.0457,0
0.8837,0.6523,0.8836,4,0.0627,258.2,273.7,3.6,0.2857,0.1737,0
0.8044,0.6507,0.8652,2,0.2834,34.5,176.5,1.49,-0.0371,0.6697,1
0.8763,0.7683,0.7751,5,0.0232,19.4,195.3,3.62,0.122,0.3735,0
0.8531,0.8531,0.8699,1,0.008,148.3,148.3,2.88,0.0617,0.2676,1
0.839,0.7282,0.9593,3,0.4526,289.8,359.6,6.57,0.0473,0.0732,1
0.9303,0.9303,0.9133,1,0.4693,179.8,179.8,2.35,-0.0145,0.781,1
0.7382,0.5937,0.7102,4,0.2381,298.1,383.6,6.43,0.0522,0.1735,0
0.9815,0.9815,1.0,1,0.0099,202.1,202.1,3.06,-0.0205,0.0358,1
0.9101,0.8431,0.9736,4,0.1806,25.7,33.4,3.1,0.0079,0.1665,1
0.8121,0.7303,0.7652,3,0.1572,176.8,257.2,3.52,-0.1099,0.2213,0
0.8411,0.6393,0.8808,5,0.0838,195.1,279.7,3.6,0.1865,0.4171,0
0.7503,0.6777,0.8192,2,0.0611,46.1,67.8,8.9,0.1676,0.3194,1
0.8373,0.8038,0.8378,3,0.0091,78.3,147.7,3.91,0.1897,0.0488,1
0.8077,0.6823,0.7049,5,0.1737,99.6,241.2,2.6,0.0772,0.6002,1
0.9111,0.8626,0.9294,3,0.2496,107.8,193.0,8.14,-0.1808,0.4006,1
0.8068,0.6687,0.8171,4,0.0447,143.1,283.8,2.89,0.003,0.3452,0
0.8486,0.7228,0.9205,2,0.0523,198.8,320.0,1.67,-0.038,0.8624,0
0.7721,0.692,0.8255,5,0.04,179.5,260.4,5.62,0.1562,0.0471,0
0.8871,0.8411,0.8804,3,0.1949,42.7,46.1,2.56,0.2163,0.6185,1
0.6301,0.6301,0.6501,1,0.2878,72.1,72.1,1.26,0.1708,0.1856,0
0.7557,0.6806,0.8199,2,0.028,283.7,409.0,2.45,0.2831,0.5082,1
0.6901,0.5409,0.6739,2,0.1785,64.0,232.2,4.5,0.0233,0.0865,0
0.8117,0.7176,0.8845,2,0.1857,269.1,447.6,4.46,-0.0025,0.2509,0
0.8186,0.7904,0.7659,4,0.0259,294.6,311.4,5.62,0.1313,0.3855,0
0.8545,0.8545,0.9195,1,0.1463,31.7,31.7,0.54,0.4394,0.1068,1
0.8759,0.7327,0.8831,3,0.0418,70.8,218.2,2.42,0.1699,0.4598,1
0.9279,0.8879,0.9312,4,0.0339,136.8,139.3,2.86,0.2288,0.8804,1
0.9115,0.8924,0.8512,2,0.0238,133.8,259.9,2.11,0.2066,0.0229,0
0.945,0.9213,0.8886,4,0.2874,123.2,254.8,3.65,0.1828,0.2382,1
0.8762,0.8036,0.9464,3,0.1186,161.0,288.0,2.86,-0.0088,0.3416,0
0.767,0.767,0.7514,1,0.0063,169.5,169.5,2.04,0.0892,0.4644,0
0.8507,0.7288,0.896,2,0.1311,188.8,220.9,0.98,0.0897,0.2103,1
0.7838,0.7155,0.788,5,0.0099,168.5,264.1,1.68,0.0624,0.5723,0
0.8177,0.5612,0.9102,5,0.2264,40.8,191.6,1.41,0.3507,0.3642,0
0.8364,0.7805,0.7526,5,0.2166,20.0,75.9,3.52,0.113,0.1359,1
0.8532,0.7946,0.8827,4,0.2336,177.5,336.7,2.64,0.1824,0.1703,0
0.9221,0.8338,0.7458,3,0.0171,16.1,123.1,1.8,0.0547,0.2178,1
0.8685,0.7409,0.7888,3,0.1508,260.4,301.4,4.86,0.0726,0.1624,0
0.7806,0.6893,0.7584,4,0.5881,313.6,403.6,6.21,0.2324,0.5715,0
0.7547,0.6216,0.7107,4,1.0,305.5,460.6,4.34,-0.0052,0.4998,0
0.8763,0.7023,0.8926,5,0.1407,47.5,159.3,0.2,0.0382,0.1994,0
0.9272,0.8483,0.9678,5,0.1226,133.4,215.1,3.45,-0.1088,0.7807,1
0.8162,0.5958,0.8488,5,0.0224,279.5,380.9,2.24,0.1047,0.0144,0
0.8662,0.8662,0.914,1,0.2301,113.5,113.5,1.64,0.101,0.3215,1
0.8321,0.7527,0.7414,4,0.1171,62.3,230.2,1.5,0.2226,0.6221,0
0.7817,0.6099,0.8047,2,0.0091,27.0,158.3,2.54,0.3523,0.1087,1
0.8825,0.8535,0.9383,3,0.0402,308.0,356.8,2.94,0.0753,0.2261,0
0.7821,0.7821,0.7389,1,0.2685,273.9,273.9,4.37,0.0578,0.7363,1
0.9223,0.9223,0.9347,1,0.0062,178.3,178.3,2.41,-0.0737,0.0426,1
0.7648,0.7182,0.6955,4,0.0024,218.4,296.7,9.33,0.1433,0.4545,0
0.8708,0.8339,0.8114,3,0.2797,36.9,95.4,1.97,0.3102,0.0225,1
0.8681,0.6774,0.8552,4,0.0932,90.1,193.0,3.27,0.2249,0.3378,0
0.9197,0.9041,0.8573,2,0.1036,255.8,267.1,3.76,0.1828,0.1617,1
0.8278,0.505,0.7739,5,0.1238,154.0,270.2,3.89,0.1847,0.2579,0
